Id,MinResponseTime
"47182872","47"
"47182821","3"
"47182751","83"
"47182733","29"
"47182641","295"
"47182630","11"
"47182614","1117"
"47182481","4"
"47182458","109"
"47182403","15"
"47182309","16"
"47182279","2839"
"47182268","7"
"47182183","88"
"47182168","45"
"47182125","1084"
"47182117","27"
"47182095","1172"
"47182055","11"
"47182049","120"
"47181929","9"
"47181910","10"
"47181877","15"
"47181850","1273"
"47181844","11"
"47181719","35"
"47181684","987"
"47181660","80"
"47181635","137"
"47181628","2"
"47181602","26"
"47181567","10"
"47181495","17"
"47181465","5"
"47181268","3021"
"47181244","29"
"47181194","3768"
"47181187","7"
"47181150","88"
"47181141","734"
"47181092","34"
"47181073","40"
"47181025","26"
"47181008","25"
"47180983","10"
"47180942","2"
"47180910","13"
"47180870","20"
"47180782","677"
"47180753","60"
"47180690","1"
"47180651","4"
"47180646","107"
"47180633","1"
"47180499","9"
"47180328","1583"
"47180202","384"
"47180140","32"
"47180075","52"
"47180036","4"
"47180026","24"
"47179961","8"
"47179866","36"
"47179822","0"
"47179791","25"
"47179737","22"
"47179707","6"
"47179671","6"
"47179655","46"
"47179545","8"
"47179497","68"
"47179466","124"
"47179463","70"
"47179433","2337"
"47179427","77"
"47179408","1695"
"47179307","4622"
"47179297","58"
"47179256","16"
"47179246","488"
"47179215","35"
"47179188","60"
"47179167","28"
"47179126","2546"
"47179055","103"
"47179026","15"
"47179002","72"
"47178991","5"
"47178987","163"
"47178966","2"
"47178890","918"
"47178861","2"
"47178802","2798"
"47178796","141"
"47178702","1185"
"47178684","43"
"47178646","16"
"47178632","191"
"47178618","13"
"47178582","16"
"47178453","1671"
"47178371","4"
"47178361","387"
"47178340","48"
"47178294","2"
"47178150","1653"
"47178086","10"
"47177905","14"
"47177863","155"
"47177795","183"
"47177696","32"
"47177669","146"
"47177660","135"
"47177639","18"
"47177586","597"
"47177493","1402"
"47177485","28"
"47177476","236"
"47177437","12"
"47177257","58"
"47177256","65"
"47177252","14"
"47177238","7"
"47177210","39"
"47177148","3"
